rowid,pl_hostname,pl_letter,pl_discmethod,pl_pnum,pl_orbper,pl_orbsmax,pl_orbeccen,pl_bmassj,st_dist,st_teff,st_mass,st_rad,rowupdate
2808,Kepler-82,b,Transit,4,26.44400000,,,,,5428.00,0.85,0.94,2014-05-14
2809,Kepler-82,c,Transit,4,51.53800000,,,,,5428.00,0.85,0.94,2014-05-14
2810,Kepler-82,d,Transit,4,2.38296100,0.034000,,,,5428.00,0.85,0.94,2014-05-14
2811,Kepler-82,e,Transit,4,5.90220600,0.063000,,,,5428.00,0.85,0.94,2014-05-14
2812,Kepler-820,b,Transit,1,127.83380980,,,,989.00,6260.00,1.23,1.36,2016-05-10
2813,Kepler-821,b,Transit,1,1.92279873,,,,619.00,5191.00,0.84,0.80,2016-05-10
2814,Kepler-822,b,Transit,1,3.22296927,,,,956.00,5928.00,1.06,1.08,2016-05-10
2815,Kepler-823,b,Transit,1,4.16809082,,,,896.00,5643.00,0.98,0.96,2016-05-10
2816,Kepler-824,b,Transit,1,4.51436633,,,,1352.00,6035.00,1.15,1.22,2016-05-10
2817,Kepler-825,b,Transit,2,3.77360059,,,,820.00,5976.00,1.03,1.08,2016-05-10
2818,Kepler-825,c,Transit,2,8.18182460,,,,820.00,5976.00,1.03,1.08,2016-05-10
2819,Kepler-826,b,Transit,1,4.48758907,,,,649.00,6079.00,1.05,1.15,2016-05-10
2820,Kepler-827,b,Transit,1,51.92927591,,,,1352.00,5602.00,0.93,0.91,2016-05-10
2821,Kepler-828,b,Transit,1,0.56785714,,,,625.00,5039.00,0.81,0.77,2016-05-10
2822,Kepler-829,b,Transit,1,6.88337562,,,,954.00,5698.00,0.98,0.97,2016-05-10
2823,Kepler-83,b,Transit,3,9.77000000,,,,,4648.00,0.66,0.59,2014-05-14
2824,Kepler-83,c,Transit,3,20.09000000,,,,,4648.00,0.66,0.59,2014-05-14
2825,Kepler-83,d,Transit,3,5.16979600,0.051000,,,,4648.00,0.66,0.59,2014-05-14
2826,Kepler-830,b,Transit,1,11.29695137,,,,1122.00,6037.00,1.07,1.11,2016-05-10
2827,Kepler-831,b,Transit,1,5.62153941,,,,577.00,5732.00,0.99,0.97,2016-05-10
2828,Kepler-832,b,Transit,1,7.13969410,,,,1346.00,5596.00,0.92,0.90,2016-05-10
2829,Kepler-833,b,Transit,1,18.75469980,,,,421.00,4339.00,0.64,0.62,2016-05-10
2830,Kepler-834,b,Transit,1,13.32388301,,,,620.00,4554.00,0.70,0.66,2016-05-10
2831,Kepler-835,b,Transit,1,11.41909375,,,,2011.00,5954.00,1.08,1.11,2016-05-10
2832,Kepler-836,b,Transit,1,11.36112327,,,,1003.00,5895.00,1.03,1.04,2016-05-10
2833,Kepler-837,b,Transit,1,16.56059504,,,,846.00,5403.00,0.85,0.81,2016-05-10
2834,Kepler-838,b,Transit,1,15.74957994,,,,1210.00,5770.00,0.98,0.96,2016-05-10
2835,Kepler-839,b,Transit,1,37.81445140,,,,833.00,6058.00,1.22,1.31,2016-05-10
2836,Kepler-84,b,Transit,5,8.72600000,,,,,6031.00,1.00,1.17,2014-05-14
2837,Kepler-84,c,Transit,5,12.88300000,,,,,6031.00,1.00,1.17,2014-05-14
2838,Kepler-84,d,Transit,5,4.22453700,0.052000,,,,6031.00,1.00,1.17,2014-05-14
2839,Kepler-84,e,Transit,5,27.43438900,0.181000,,,,6031.00,1.00,1.17,2014-05-14
2840,Kepler-84,f,Transit,5,44.55216900,0.250000,,,,6031.00,1.00,1.17,2014-05-14
2841,Kepler-840,b,Transit,1,2.49577962,,,,778.00,5920.00,1.04,1.06,2016-05-10
2842,Kepler-841,b,Transit,1,124.41983980,,,,1052.00,5324.00,0.85,0.81,2016-05-10
2843,Kepler-842,b,Transit,1,1.21956827,,,,552.00,4848.00,0.78,0.73,2016-05-10
2844,Kepler-843,b,Transit,1,2.05387982,,,,1247.00,5830.00,1.02,1.03,2016-05-10
2845,Kepler-844,b,Transit,1,2.61302086,,,,394.00,4128.00,0.59,0.57,2016-05-10
2846,Kepler-845,b,Transit,1,0.92785982,,,,471.00,4913.00,0.79,0.75,2016-05-10
2847,Kepler-846,b,Transit,1,19.80792185,,,,1233.00,5579.00,0.94,0.91,2016-05-10
2848,Kepler-847,b,Transit,1,2.34323190,,,,529.00,4940.00,0.83,0.77,2016-05-10
2849,Kepler-848,b,Transit,1,6.91134416,,,,797.00,5695.00,1.01,1.20,2016-05-10
2850,Kepler-849,b,Transit,1,394.62449040,,,,747.00,6059.00,1.23,1.64,2016-05-10
2851,Kepler-85,b,Transit,4,8.30600000,,,,,5436.00,0.92,0.89,2014-05-14
2852,Kepler-85,c,Transit,4,12.51300000,,,,,5436.00,0.92,0.89,2014-05-14
2853,Kepler-85,d,Transit,4,17.91323000,0.130000,,,,5436.00,0.92,0.89,2014-05-14
2854,Kepler-85,e,Transit,4,25.21675100,0.163000,,,,5436.00,0.92,0.89,2014-05-14
2855,Kepler-850,b,Transit,1,7.19303878,,,,1535.00,5932.00,1.06,1.09,2016-05-10
2856,Kepler-851,b,Transit,1,8.50699658,,,,869.00,5455.00,0.89,0.85,2016-05-10
2857,Kepler-852,b,Transit,1,44.93098040,,,,854.00,6100.00,1.19,1.16,2016-05-10
2858,Kepler-853,b,Transit,1,7.16892463,,,,610.00,6350.00,1.30,1.55,2016-05-10
2859,Kepler-854,b,Transit,1,2.14463285,,,,741.00,6179.00,1.17,1.27,2016-05-10
2860,Kepler-855,b,Transit,1,7.88663110,,,,1043.00,5835.00,1.03,1.03,2016-05-10
2861,Kepler-856,b,Transit,1,8.02768059,,,,1175.00,5535.00,0.96,0.93,2016-05-10
2862,Kepler-857,b,Transit,1,85.35129427,,,,1039.00,5773.00,0.99,0.99,2016-05-10
2863,Kepler-858,b,Transit,1,76.13602028,,,,296.00,5653.00,0.96,0.91,2016-05-10
2864,Kepler-859,b,Transit,1,20.38177573,,,,915.00,5020.00,0.81,0.77,2016-05-10
2865,Kepler-860,b,Transit,1,5.10137945,,,,1295.00,5836.00,1.04,1.06,2016-05-10
2866,Kepler-861,b,Transit,1,3.94963138,,,,806.00,5047.00,0.82,0.78,2016-05-10
2867,Kepler-862,b,Transit,1,3.14866453,,,,806.00,5333.00,0.88,0.84,2016-05-10
2868,Kepler-863,b,Transit,1,15.59461874,,,,1145.00,5678.00,0.96,0.95,2016-05-10
2869,Kepler-864,b,Transit,1,5.83376092,,,,1573.00,5754.00,1.00,1.00,2016-05-10
2870,Kepler-865,b,Transit,1,14.16399294,,,,664.00,5570.00,0.93,0.92,2016-05-10
2871,Kepler-866,b,Transit,1,2.61703254,,,,690.00,4751.00,0.75,0.71,2016-05-10
2872,Kepler-867,b,Transit,1,150.24212700,,,,824.00,5541.00,0.92,0.91,2016-05-10
2873,Kepler-868,b,Transit,1,5.03251791,,,,1269.00,5614.00,0.93,0.89,2016-05-10
2874,Kepler-869,b,Transit,1,40.42877550,,,,957.00,5664.00,0.97,0.95,2016-05-10
2875,Kepler-87,b,Transit,2,114.73635000,0.481000,0.036000,1.02000,,5600.00,1.10,1.82,2014-05-14
2876,Kepler-87,c,Transit,2,191.23180000,0.676000,0.039000,0.02000,,5600.00,1.10,1.82,2014-05-14
2877,Kepler-870,b,Transit,1,21.35876210,,,,1231.00,5857.00,1.01,1.02,2016-05-10
2878,Kepler-871,b,Transit,1,22.04590180,,,,1695.00,5993.00,1.11,1.14,2016-05-10
2879,Kepler-872,b,Transit,1,2.57885507,,,,1114.00,5902.00,1.05,1.08,2016-05-10
2880,Kepler-873,b,Transit,1,20.55338440,,,,1397.00,6163.00,1.18,1.27,2016-05-10
2881,Kepler-874,b,Transit,1,40.06867270,,,,1072.00,6020.00,1.09,1.13,2016-05-10
2882,Kepler-875,b,Transit,1,27.50737990,,,,1244.00,5958.00,1.06,1.11,2016-05-10
2883,Kepler-876,b,Transit,1,5.14438011,,,,735.00,5060.00,0.81,0.77,2016-05-10
2884,Kepler-877,b,Transit,1,18.45847097,,,,572.00,5261.00,0.85,0.81,2016-05-10
2885,Kepler-878,b,Transit,1,25.94220330,,,,567.00,5044.00,0.81,0.77,2016-05-10
2886,Kepler-879,b,Transit,1,33.38559380,,,,772.00,5792.00,1.02,1.02,2016-05-10
2887,Kepler-880,b,Transit,1,7.71468975,,,,673.00,6761.00,1.46,1.74,2016-05-10
2888,Kepler-881,b,Transit,1,4.44448017,,,,1364.00,5961.00,1.06,1.09,2016-05-10
2889,Kepler-882,b,Transit,1,3.98953967,,,,525.00,5476.00,0.90,0.87,2016-05-10
2890,Kepler-883,b,Transit,1,12.98495573,,,,549.00,6116.00,1.06,1.09,2016-05-10
2891,Kepler-884,b,Transit,1,5.69919514,,,,420.00,5715.00,1.00,0.94,2016-05-10
2892,Kepler-885,b,Transit,1,18.11472949,,,,632.00,6187.00,1.21,1.35,2016-05-10
2893,Kepler-886,b,Transit,1,6.24146367,,,,857.00,6098.00,1.10,1.16,2016-05-10
2894,Kepler-887,b,Transit,2,20.42228798,,,,831.00,6194.00,1.19,1.29,2016-05-10
2895,Kepler-887,c,Transit,2,7.63846023,,,,831.00,6194.00,1.19,1.29,2016-05-10
2896,Kepler-888,b,Transit,1,70.69790610,,,,413.00,5875.00,0.97,0.90,2016-05-10
2897,Kepler-889,b,Transit,1,3.74443900,,,,513.00,5961.00,1.14,1.25,2016-05-10
2898,Kepler-890,b,Transit,1,52.75875577,,,,1387.00,5954.00,1.09,1.13,2016-05-10
2899,Kepler-891,b,Transit,1,53.44945593,,,,1372.00,5887.00,1.06,1.07,2016-05-10
2900,Kepler-892,b,Transit,1,13.75210720,,,,640.00,4747.00,0.75,0.72,2016-05-10
2901,Kepler-893,b,Transit,1,6.33855761,,,,1216.00,5820.00,1.00,0.99,2016-05-10
2902,Kepler-894,b,Transit,1,9.80322400,,,,1090.00,5603.00,0.87,0.85,2016-05-10
2903,Kepler-895,b,Transit,1,2.80624233,,,,516.00,4315.00,0.65,0.61,2016-05-10
2904,Kepler-896,b,Transit,1,144.54739600,,,,896.00,5262.00,0.84,0.81,2016-05-10
2905,Kepler-897,b,Transit,1,8.04726420,,,,1147.00,5839.00,1.03,1.04,2016-05-10
2906,Kepler-898,b,Transit,1,5.87061910,,,,479.00,4223.00,0.65,0.62,2016-05-10
2907,Kepler-899,b,Transit,1,19.17891293,,,,1038.00,5595.00,0.93,0.91,2016-05-10
2908,Kepler-9,b,Transit,3,19.24000000,0.140000,0.150000,0.25200,650.00,5777.00,1.07,1.02,2014-05-14
2909,Kepler-9,c,Transit,3,38.91000000,0.225000,0.130000,0.17100,650.00,5777.00,1.07,1.02,2014-05-14
2910,Kepler-9,d,Transit,3,1.59285100,0.027300,,,650.00,5777.00,1.07,1.02,2014-05-14
2911,Kepler-900,b,Transit,1,6.99130860,,,,505.00,4836.00,0.78,0.73,2016-05-10
2912,Kepler-901,b,Transit,1,3.51749439,,,,241.00,4184.00,0.59,0.57,2016-05-10
2913,Kepler-902,b,Transit,1,40.10995470,,,,904.00,5647.00,0.95,0.93,2016-05-10
2914,Kepler-903,b,Transit,2,10.35077210,,,,829.00,5682.00,0.98,0.97,2016-05-10
2915,Kepler-903,c,Transit,2,62.92285570,,,,829.00,5682.00,0.98,0.97,2016-05-10
2916,Kepler-904,b,Transit,1,3.02166863,,,,1151.00,6160.00,1.16,1.25,2016-05-10
2917,Kepler-905,b,Transit,1,5.08274652,,,,521.00,5461.00,0.95,0.86,2016-05-10
2918,Kepler-906,b,Transit,1,41.69799760,,,,758.00,6035.00,1.06,1.02,2016-05-10
2919,Kepler-907,b,Transit,1,15.86621821,,,,352.00,6106.00,1.08,1.38,2016-05-10
2920,Kepler-908,b,Transit,1,1.34059747,,,,250.00,5973.00,1.11,1.12,2016-05-10
2921,Kepler-909,b,Transit,1,13.93290318,,,,318.00,6154.00,1.17,1.23,2016-05-10
2922,Kepler-91,b,Transit,1,6.24658000,0.073100,,0.81000,1030.00,4550.00,1.31,6.30,2015-10-15
2923,Kepler-910,b,Transit,1,2.36436901,,,,402.00,6230.00,1.26,1.50,2016-05-10
2924,Kepler-911,b,Transit,1,20.31050100,,,,567.00,6112.00,1.34,1.99,2016-05-10
2925,Kepler-912,b,Transit,1,2.53475627,,,,1265.00,5998.00,1.07,1.11,2016-05-10
2926,Kepler-913,b,Transit,1,10.29672521,,,,597.00,4687.00,0.63,0.61,2016-05-10
2927,Kepler-914,b,Transit,1,4.40966548,,,,678.00,5877.00,1.10,1.15,2016-05-10
2928,Kepler-915,b,Transit,1,4.59489604,,,,806.00,6173.00,1.21,1.38,2016-05-10
2929,Kepler-916,b,Transit,1,32.29687980,,,,769.00,5248.00,0.85,0.81,2016-05-10
2930,Kepler-917,b,Transit,1,2.97041437,,,,1027.00,5418.00,0.80,0.76,2016-05-10
2931,Kepler-918,b,Transit,1,4.85386933,,,,1245.00,6028.00,1.11,1.14,2016-05-10
2932,Kepler-919,b,Transit,1,11.04603384,,,,1219.00,6113.00,1.15,1.21,2016-05-10
2933,Kepler-92,b,Transit,3,13.74900000,,,0.20200,,5883.00,1.21,1.70,2014-05-14
2934,Kepler-92,c,Transit,3,26.72300000,,,0.01900,,5883.00,1.21,1.70,2014-05-14
2935,Kepler-92,d,Transit,3,49.35680000,,0.070000,,,5883.00,1.21,1.70,2015-05-21
2936,Kepler-920,b,Transit,2,6.53192704,,,,926.00,5403.00,0.89,0.85,2016-05-10
2937,Kepler-920,c,Transit,2,100.82741130,,,,926.00,5403.00,0.89,0.85,2016-05-10
2938,Kepler-921,b,Transit,1,51.30063400,,,,847.00,5663.00,0.93,0.91,2016-05-10
2939,Kepler-922,b,Transit,1,0.93846683,,,,558.00,5671.00,0.95,0.93,2016-05-10
2940,Kepler-923,b,Transit,1,6.93366476,,,,966.00,5988.00,1.11,1.26,2016-05-10
2941,Kepler-924,b,Transit,1,61.03701170,,,,995.00,6167.00,1.14,1.23,2016-05-10
2942,Kepler-925,b,Transit,1,33.86785310,,,,623.00,4673.00,0.77,0.72,2016-05-10
2943,Kepler-926,b,Transit,1,52.06886010,,,,771.00,5806.00,1.01,1.01,2016-05-10
2944,Kepler-927,b,Transit,1,9.11499030,,,,879.00,5743.00,0.99,0.99,2016-05-10
2945,Kepler-928,b,Transit,1,3.93246130,,,,532.00,4700.00,0.73,0.70,2016-05-10
2946,Kepler-929,b,Transit,1,0.92103214,,,,820.00,5869.00,1.01,1.02,2016-05-10
2947,Kepler-93,b,Transit,2,4.72673978,0.053000,0.000000,0.01265,,5669.00,0.91,0.92,2015-04-16
2948,Kepler-93,c,Radial Velocity,2,1460.00000000,,,3.00000,,5669.00,0.91,0.92,2014-05-14
2949,Kepler-930,b,Transit,1,71.45177750,,,,905.00,6335.00,1.25,1.40,2016-05-10
2950,Kepler-931,b,Transit,1,8.03755877,,,,490.00,5241.00,0.86,0.81,2016-05-10
2951,Kepler-932,b,Transit,1,1.92143740,,,,478.00,5331.00,0.87,0.84,2016-05-10
2952,Kepler-933,b,Transit,1,14.20443009,,,,922.00,5346.00,0.87,0.84,2016-05-10
2953,Kepler-934,b,Transit,1,55.67383090,,,,603.00,5001.00,0.81,0.77,2016-05-10
2954,Kepler-935,b,Transit,1,4.88083852,,,,482.00,4830.00,0.78,0.73,2016-05-10
2955,Kepler-936,b,Transit,1,10.56134221,,,,687.00,5482.00,0.92,0.89,2016-05-10
2956,Kepler-937,b,Transit,2,67.66882700,,,,1482.00,6095.00,1.15,1.22,2016-05-10
2957,Kepler-937,c,Transit,2,153.34336400,,,,1482.00,6095.00,1.15,1.22,2016-05-10
2958,Kepler-938,b,Transit,1,52.62984170,,,,861.00,5533.00,0.92,0.89,2016-05-10
2959,Kepler-939,b,Transit,1,14.87829600,,,,1029.00,5471.00,0.88,0.85,2016-05-10
2960,Kepler-94,b,Transit,2,2.50806000,,,0.03400,,4781.00,0.81,0.76,2014-05-14
2961,Kepler-94,c,Radial Velocity,2,820.30000000,,,9.83600,,4781.00,0.81,0.76,2014-05-14
2962,Kepler-940,b,Transit,1,59.62252570,,,,1317.00,5769.00,0.97,0.96,2016-05-10
2963,Kepler-941,b,Transit,1,17.42395198,,,,1105.00,5539.00,0.89,0.86,2016-05-10
2964,Kepler-942,b,Transit,1,44.96417488,,,,218.00,4861.00,0.81,0.75,2016-05-10
2965,Kepler-943,b,Transit,1,49.77014380,,,,1239.00,5612.00,0.93,0.91,2016-05-10
2966,Kepler-944,b,Transit,1,43.31677370,,,,1035.00,5409.00,0.86,0.83,2016-05-10
2967,Kepler-945,b,Transit,1,31.00338140,,,,1543.00,5718.00,0.97,0.97,2016-05-10
2968,Kepler-946,b,Transit,1,11.79162572,,,,918.00,5665.00,0.94,0.93,2016-05-10
2969,Kepler-947,b,Transit,1,26.96443170,,,,1188.00,5508.00,0.90,0.87,2016-05-10
2970,Kepler-948,b,Transit,1,7.76846622,,,,884.00,5679.00,0.96,0.94,2016-05-10
2971,Kepler-949,b,Transit,1,8.68930730,,,,572.00,5403.00,0.89,0.86,2016-05-10
2972,Kepler-95,b,Transit,1,11.52310000,,,0.04100,,5699.00,1.08,1.41,2014-05-14
2973,Kepler-950,b,Transit,1,98.71804060,,,,1489.00,5857.00,1.02,1.02,2016-05-10
2974,Kepler-951,b,Transit,1,71.52530845,,,,408.00,4834.00,0.77,0.73,2016-05-10
2975,Kepler-952,b,Transit,1,130.35469190,,,,1167.00,5730.00,1.00,0.99,2016-05-10
2976,Kepler-953,b,Transit,2,88.40655258,,,,240.00,5416.00,0.95,0.99,2016-05-10
2977,Kepler-953,c,Transit,2,9.10967112,,,,240.00,5416.00,0.95,0.99,2016-05-10
2978,Kepler-954,b,Transit,1,16.78176602,,,,224.00,4990.00,0.82,0.76,2016-05-10
2979,Kepler-955,b,Transit,1,14.53244172,,,,637.00,5350.00,0.89,0.84,2016-05-10
2980,Kepler-956,b,Transit,1,5.24867263,,,,631.00,6040.00,1.10,1.15,2016-05-10
2981,Kepler-957,b,Transit,1,5.90741354,,,,749.00,4963.00,0.81,0.75,2016-05-10
2982,Kepler-958,b,Transit,1,9.76788050,,,,467.00,5421.00,0.91,0.86,2016-05-10
2983,Kepler-959,b,Transit,1,14.80074836,,,,1003.00,7005.00,1.60,2.01,2016-05-10
2984,Kepler-96,b,Transit,1,16.23850000,,,0.02700,,5690.00,1.00,1.02,2014-05-14
2985,Kepler-960,b,Transit,1,3.12686223,,,,298.00,4755.00,0.77,0.72,2016-05-10
2986,Kepler-961,b,Transit,1,16.87727414,,,,607.00,5582.00,0.96,0.90,2016-05-10
2987,Kepler-962,b,Transit,1,12.05707239,,,,439.00,5478.00,0.93,0.86,2016-05-10
2988,Kepler-963,b,Transit,1,9.97683705,,,,786.00,5461.00,0.91,0.87,2016-05-10
2989,Kepler-964,b,Transit,1,13.52251060,,,,478.00,5427.00,0.93,0.84,2016-05-10
2990,Kepler-965,b,Transit,1,134.25272980,,,,618.00,5886.00,1.05,1.15,2016-05-10
2991,Kepler-966,b,Transit,1,99.74762200,,,,773.00,5840.00,1.02,1.02,2016-05-10
2992,Kepler-967,b,Transit,2,13.22713379,,,,499.00,5178.00,0.84,0.80,2016-05-10
2993,Kepler-967,c,Transit,2,198.71125020,,,,499.00,5178.00,0.84,0.80,2016-05-10
2994,Kepler-968,b,Transit,2,3.69298373,,,,312.00,4598.00,0.76,0.70,2016-05-10
2995,Kepler-968,c,Transit,2,5.70940492,,,,312.00,4598.00,0.76,0.70,2016-05-10
2996,Kepler-969,b,Transit,2,34.17317140,,,,411.00,5214.00,0.92,0.82,2016-05-10
2997,Kepler-969,c,Transit,2,1.68293460,,,,411.00,5214.00,0.92,0.82,2016-05-10
2998,Kepler-97,b,Transit,2,2.58664000,,,0.01100,,5779.00,0.94,0.98,2014-05-14
2999,Kepler-97,c,Radial Velocity,2,789.00000000,,,1.08000,,5779.00,0.94,0.98,2014-05-14
3000,Kepler-970,b,Transit,1,16.73652231,,,,350.00,4511.00,0.70,0.67,2016-05-10
3001,Kepler-971,b,Transit,1,9.59070716,,,,345.00,5431.00,0.88,0.85,2016-05-10
3002,Kepler-972,b,Transit,1,7.03932553,,,,1304.00,6146.00,1.15,1.22,2016-05-10
3003,Kepler-973,b,Transit,1,49.60773310,,,,297.00,5213.00,0.86,0.78,2016-05-10
3004,Kepler-974,b,Transit,1,4.19449651,,,,121.00,3687.00,0.52,0.50,2016-05-10
3005,Kepler-975,b,Transit,1,1.97034246,,,,404.00,4897.00,0.80,0.75,2016-05-10
3006,Kepler-976,b,Transit,1,105.95641480,,,,1020.00,5232.00,0.87,0.83,2016-05-10
3007,Kepler-977,b,Transit,1,26.85328322,,,,664.00,5315.00,0.87,0.83,2016-05-10
3008,Kepler-978,b,Transit,1,49.62215090,,,,624.00,6002.00,1.07,1.09,2016-05-10
3009,Kepler-979,b,Transit,1,8.08801350,,,,606.00,5310.00,0.87,0.83,2016-05-10
3010,Kepler-98,b,Transit,1,1.54168000,,,0.01100,,5539.00,0.99,1.11,2014-05-14
3011,Kepler-980,b,Transit,1,11.55102504,,,,804.00,5935.00,1.05,1.06,2016-05-10
3012,Kepler-981,b,Transit,1,4.46975774,,,,913.00,5718.00,0.98,0.96,2016-05-10
3013,Kepler-982,b,Transit,1,15.77382210,,,,702.00,6139.00,1.16,1.29,2016-05-10
3014,Kepler-983,b,Transit,1,60.08550820,,,,655.00,6052.00,1.13,1.08,2016-05-10
3015,Kepler-984,b,Transit,1,43.03422720,,,,461.00,5610.00,0.96,0.93,2016-05-10
3016,Kepler-985,b,Transit,1,116.33190100,,,,741.00,5434.00,0.91,0.85,2016-05-10
3017,Kepler-986,b,Transit,1,56.43499380,,,,563.00,5642.00,0.96,0.98,2016-05-10
3018,Kepler-987,b,Transit,1,105.30331480,,,,936.00,5637.00,0.97,0.91,2016-05-10
3019,Kepler-988,b,Transit,1,17.76080053,,,,248.00,4005.00,0.55,0.53,2016-05-10
3020,Kepler-989,b,Transit,1,7.96431535,,,,484.00,5074.00,0.82,0.78,2016-05-10
3021,Kepler-99,b,Transit,1,4.60358000,,,0.01900,,4782.00,0.79,0.73,2014-05-14
3022,Kepler-990,b,Transit,2,9.91723428,,,,933.00,5948.00,1.05,1.08,2016-05-10
3023,Kepler-990,c,Transit,2,0.53835431,,,,933.00,5948.00,1.05,1.08,2016-05-10
3024,Kepler-991,b,Transit,1,82.53425190,,,,370.00,4392.00,0.64,0.61,2016-05-10
3025,Kepler-992,b,Transit,1,20.16034462,,,,268.00,4944.00,0.80,0.74,2016-05-10
3026,Kepler-993,b,Transit,1,22.08557563,,,,298.00,3843.00,0.57,0.54,2016-05-10
3027,Kepler-994,b,Transit,1,1.15116651,,,,170.00,3934.00,0.56,0.54,2016-05-10
3028,Kepler-995,b,Transit,1,28.26731672,,,,659.00,5206.00,0.83,0.80,2016-05-10
3029,Kepler-996,b,Transit,1,3.77059058,,,,1098.00,6014.00,1.09,1.14,2016-05-10
3030,Kepler-997,b,Transit,1,2.70730672,,,,470.00,6150.00,1.22,1.56,2016-05-10
3031,Kepler-998,b,Transit,1,5.65377733,,,,996.00,6058.00,1.12,1.18,2016-05-10
3032,Kepler-999,b,Transit,1,5.99185702,,,,568.00,6237.00,1.29,1.65,2016-05-10
3033,LkCa 15,b,Imaging,2,,14.700000,,,,,,,2015-12-03
3034,LkCa 15,c,Imaging,2,,18.600000,,,,,,,2015-12-03
3035,Lupus-TR-3,b,Transit,1,3.91405000,0.046400,0.000000,0.81000,2000.00,5000.00,0.87,0.82,2014-05-14
3036,MOA 2007-BLG-192L,b,Microlensing,1,,0.620000,,0.01000,1000.00,,0.06,,2014-10-29
3037,MOA 2007-BLG-400L,b,Microlensing,1,,0.720000,,0.83000,5800.00,,0.30,,2014-10-29
3038,MOA 2008-BLG-310L,b,Microlensing,1,,1.250000,,0.23000,6000.00,,0.67,,2014-10-29
3039,MOA 2008-BLG-379L,b,Microlensing,1,,3.300000,,4.10000,3300.00,,0.56,,2014-10-29
3040,MOA 2009-BLG-266L,b,Microlensing,1,2774.00000000,3.200000,,0.03300,3040.00,,0.56,,2014-10-29
3041,MOA 2009-BLG-319L,b,Microlensing,1,,2.400000,,0.16000,6100.00,,0.38,,2014-10-29
3042,MOA 2009-BLG-387L,b,Microlensing,1,1982.00000000,1.820000,,2.56000,5690.00,,0.19,,2015-06-04
3043,MOA 2010-BLG-073L,b,Microlensing,1,,1.210000,,11.00000,2800.00,,0.16,,2014-05-14
3044,MOA 2010-BLG-328L,b,Microlensing,1,,0.920000,,0.02895,810.00,,0.11,,2015-06-04
3045,MOA 2010-BLG-477L,b,Microlensing,1,,2.000000,,1.50000,2300.00,5950.00,0.67,,2014-10-29
3046,MOA 2011-BLG-028L,b,Microlensing,1,,4.140000,,0.09439,7380.00,,0.75,,2016-03-24
3047,MOA 2011-BLG-262L,b,Microlensing,1,,0.840000,,0.05663,7000.00,,0.12,,2015-06-04
3048,MOA 2011-BLG-293L,b,Microlensing,1,,1.100000,,4.80000,7720.00,,0.86,,2014-05-14
3049,MOA 2011-BLG-322L,b,Microlensing,1,,4.300000,,11.60000,7560.00,,0.39,,2014-05-14
3050,MOA 2013-BLG-605L,b,Microlensing,1,,0.940000,,0.01007,,,0.03,,2016-05-19
3051,MOA-bin-1L,b,Microlensing,1,,8.300000,,3.70000,5100.00,,0.75,,2014-05-14
3052,NGC 2682 Sand 364,b,Radial Velocity,1,121.71000000,,0.350000,1.54000,,4284.00,1.35,21.80,2014-05-14
3053,NGC 2682 YBP 1194,b,Radial Velocity,1,6.95800000,,0.240000,0.34000,,5780.00,1.01,0.99,2014-05-14
3054,NGC 2682 YBP 1514,b,Radial Velocity,1,5.11800000,,0.390000,0.40000,,5725.00,0.96,0.89,2014-05-14
3055,NGC 4349 127,b,Radial Velocity,1,677.80000000,2.380000,0.190000,19.80000,2200.00,,3.90,,2015-05-14
3056,NN Ser,c,Eclipse Timing Variations,2,5573.55000000,5.350000,0.080000,7.33000,500.00,57000.00,0.54,,2014-05-14
3057,NN Ser,d,Eclipse Timing Variations,2,2883.50000000,3.430000,0.190000,2.30000,500.00,57000.00,0.54,,2014-05-14
3058,NY Vir,b,Eclipse Timing Variations,1,2985.70000000,,0.440000,2.78000,,,,,2014-09-25
3059,OGLE 2003-BLG-235L,b,Microlensing,1,,4.300000,,2.60000,5800.00,,0.63,,2016-02-25
3060,OGLE 2005-BLG-169L,b,Microlensing,1,,3.500000,,0.04436,4100.00,,0.69,,2015-11-19
3061,OGLE 2005-BLG-390L,b,Microlensing,1,3285.00000000,2.600000,,0.01700,6600.00,,0.22,,2014-10-29
3062,OGLE 2005-BLG-71L,b,Microlensing,1,,3.600000,,3.80000,3200.00,,0.46,,2014-10-29
3063,OGLE 2006-BLG-109L,b,Microlensing,2,1788.50000000,2.300000,,0.73000,1510.00,,0.51,,2014-11-05
3064,OGLE 2006-BLG-109L,c,Microlensing,2,4927.50000000,4.500000,0.150000,0.27000,1510.00,,0.51,,2014-11-05
3065,OGLE 2007-BLG-368L,b,Microlensing,1,,3.300000,,0.06000,5900.00,,0.64,,2014-11-05
3066,OGLE 2008-BLG-355L,b,Microlensing,1,,1.700000,,4.60000,6800.00,,0.37,,2014-06-11
3067,OGLE 2008-BLG-92L,b,Microlensing,1,,18.000000,,0.18000,8100.00,,0.71,,2014-10-29
3068,OGLE 2011-BLG-251L,b,Microlensing,1,,2.720000,,0.53000,2570.00,,0.26,,2014-05-14
3069,OGLE 2011-BLG-265L,b,Microlensing,1,,1.890000,,0.88000,4380.00,,0.21,,2015-03-05
3070,OGLE 2012-BLG-0563L,b,Microlensing,1,,0.900000,,0.39000,1300.00,,0.34,,2015-08-13
3071,OGLE 2012-BLG-0724L,b,Microlensing,1,,1.600000,,0.47000,6700.00,,0.29,,2016-04-28
